Iteration	Avg_Total_Reward	Avg_Reward_User_0	Avg_Reward_User_1	Avg_Reward_User_2	Avg_Reward_User_3	Packet_Loss_Ratio_User_0	Packet_Loss_Ratio_User_1	Packet_Loss_Ratio_User_2	Packet_Loss_Ratio_User_3	Avg_Loss_User_0	Avg_Loss_User_1	Avg_Loss_User_2	Avg_Loss_User_3
188000	1.7365	0.4451	0.4177	0.4356	0.4381	0.8575	0.8812	0.8661	0.8649	0.466715	0.457772	0.468278	0.412639
189000	1.7366	0.4450	0.4177	0.4357	0.4381	0.8575	0.8811	0.8661	0.8648	0.466829	0.457926	0.468401	0.412767
190000	1.7369	0.4452	0.4177	0.4359	0.4381	0.8575	0.8811	0.8660	0.8649	0.466937	0.458067	0.468528	0.412862
191000	1.7372	0.4453	0.4177	0.4359	0.4383	0.8574	0.8811	0.8660	0.8648	0.467485	0.458710	0.469101	0.413339
192000	1.7373	0.4451	0.4178	0.4359	0.4384	0.8575	0.8810	0.8660	0.8647	0.467848	0.459128	0.469468	0.413639
193000	1.7371	0.4452	0.4176	0.4359	0.4383	0.8575	0.8811	0.8660	0.8647	0.468112	0.459454	0.469745	0.413860
194000	1.7373	0.4452	0.4178	0.4358	0.4385	0.8575	0.8811	0.8660	0.8646	0.468356	0.459764	0.470001	0.414065
195000	1.7370	0.4452	0.4177	0.4358	0.4383	0.8576	0.8811	0.8661	0.8647	0.468550	0.460016	0.470192	0.414212
196000	1.7369	0.4452	0.4177	0.4357	0.4383	0.8576	0.8812	0.8661	0.8647	0.468712	0.460253	0.470330	0.414333
197000	1.7372	0.4453	0.4179	0.4357	0.4384	0.8576	0.8811	0.8661	0.8646	0.468882	0.460485	0.470483	0.414464
198000	1.7373	0.4452	0.4178	0.4358	0.4385	0.8576	0.8811	0.8661	0.8646	0.469026	0.460688	0.470611	0.414579
199000	1.7374	0.4452	0.4179	0.4357	0.4386	0.8577	0.8810	0.8661	0.8645	0.469172	0.460878	0.470741	0.414670
200000	1.7372	0.4450	0.4180	0.4357	0.4386	0.8578	0.8810	0.8661	0.8646	0.469301	0.461040	0.470832	0.414759
201000	1.7374	0.4450	0.4179	0.4358	0.4386	0.8578	0.8810	0.8661	0.8645	0.469870	0.461670	0.471385	0.415267
202000	1.7372	0.4452	0.4178	0.4357	0.4385	0.8577	0.8810	0.8661	0.8646	0.470215	0.462063	0.471703	0.415570
203000	1.7368	0.4450	0.4177	0.4356	0.4384	0.8578	0.8810	0.8661	0.8647	0.470490	0.462398	0.471956	0.415817
204000	1.7369	0.4451	0.4179	0.4356	0.4383	0.8578	0.8810	0.8661	0.8647	0.470739	0.462668	0.472132	0.416025
205000	1.7369	0.4452	0.4180	0.4355	0.4382	0.8578	0.8809	0.8661	0.8647	0.470917	0.462890	0.472266	0.416202
206000	1.7366	0.4450	0.4179	0.4356	0.4381	0.8578	0.8810	0.8661	0.8647	0.471103	0.463118	0.472415	0.416402
207000	1.7366	0.4451	0.4179	0.4355	0.4382	0.8579	0.8810	0.8661	0.8647	0.471252	0.463303	0.472507	0.416557
208000	1.7366	0.4450	0.4178	0.4356	0.4382	0.8579	0.8810	0.8661	0.8647	0.471390	0.463479	0.472619	0.416697
209000	1.7366	0.4451	0.4178	0.4356	0.4382	0.8579	0.8810	0.8660	0.8647	0.471532	0.463662	0.472742	0.416857
210000	1.7366	0.4451	0.4178	0.4356	0.4381	0.8579	0.8810	0.8660	0.8647	0.471663	0.463832	0.472843	0.417004
211000	1.7370	0.4452	0.4178	0.4357	0.4383	0.8579	0.8810	0.8660	0.8647	0.472160	0.464392	0.473366	0.417549
212000	1.7369	0.4451	0.4178	0.4358	0.4382	0.8580	0.8810	0.8659	0.8647	0.472444	0.464732	0.473663	0.417898
213000	1.7370	0.4450	0.4178	0.4359	0.4383	0.8581	0.8809	0.8659	0.8647	0.472659	0.465013	0.473899	0.418181
214000	1.7369	0.4450	0.4177	0.4359	0.4382	0.8581	0.8809	0.8658	0.8647	0.472843	0.465254	0.474103	0.418439
215000	1.7369	0.4450	0.4178	0.4360	0.4381	0.8581	0.8809	0.8658	0.8647	0.472995	0.465466	0.474283	0.418664
216000	1.7371	0.4450	0.4179	0.4360	0.4381	0.8582	0.8808	0.8658	0.8647	0.473112	0.465645	0.474445	0.418869
217000	1.7368	0.4448	0.4179	0.4360	0.4382	0.8582	0.8808	0.8658	0.8647	0.473183	0.465793	0.474574	0.419053
218000	1.7370	0.4448	0.4180	0.4360	0.4382	0.8583	0.8807	0.8658	0.8646	0.473279	0.465954	0.474699	0.419238
219000	1.7368	0.4445	0.4180	0.4360	0.4383	0.8584	0.8807	0.8658	0.8646	0.473367	0.466116	0.474815	0.419433
220000	1.7370	0.4446	0.4182	0.4359	0.4383	0.8585	0.8806	0.8658	0.8646	0.473453	0.466251	0.474932	0.419601
221000	1.7370	0.4444	0.4183	0.4360	0.4383	0.8585	0.8806	0.8658	0.8646	0.473921	0.466742	0.475428	0.420094
222000	1.7372	0.4444	0.4184	0.4361	0.4384	0.8586	0.8806	0.8657	0.8646	0.474184	0.467004	0.475706	0.420394
223000	1.7368	0.4442	0.4183	0.4361	0.4383	0.8587	0.8806	0.8657	0.8646	0.474378	0.467197	0.475905	0.420621
224000	1.7369	0.4443	0.4182	0.4362	0.4382	0.8587	0.8806	0.8657	0.8647	0.474546	0.467357	0.476100	0.420838
225000	1.7370	0.4443	0.4183	0.4362	0.4382	0.8587	0.8806	0.8657	0.8646	0.474690	0.467497	0.476260	0.421028
226000	1.7369	0.4442	0.4182	0.4363	0.4382	0.8588	0.8806	0.8657	0.8646	0.474808	0.467621	0.476408	0.421203
227000	1.7369	0.4441	0.4182	0.4364	0.4383	0.8589	0.8806	0.8656	0.8646	0.474881	0.467715	0.476515	0.421350
228000	1.7368	0.4439	0.4184	0.4363	0.4382	0.8589	0.8805	0.8657	0.8646	0.474965	0.467826	0.476641	0.421505
229000	1.7367	0.4438	0.4184	0.4364	0.4381	0.8590	0.8805	0.8656	0.8646	0.475019	0.467907	0.476721	0.421613
230000	1.7367	0.4436	0.4184	0.4365	0.4381	0.8591	0.8805	0.8656	0.8646	0.475095	0.468012	0.476819	0.421742
231000	1.7366	0.4436	0.4184	0.4364	0.4381	0.8592	0.8805	0.8656	0.8646	0.475622	0.468472	0.477361	0.422306
232000	1.7365	0.4435	0.4185	0.4364	0.4382	0.8593	0.8804	0.8656	0.8647	0.475918	0.468694	0.477654	0.422658
233000	1.7365	0.4435	0.4185	0.4363	0.4383	0.8593	0.8804	0.8657	0.8646	0.476148	0.468847	0.477872	0.422923
234000	1.7363	0.4434	0.4185	0.4362	0.4382	0.8594	0.8804	0.8657	0.8646	0.476359	0.468976	0.478060	0.423182
235000	1.7362	0.4434	0.4185	0.4362	0.4381	0.8594	0.8804	0.8657	0.8646	0.476508	0.469027	0.478174	0.423362
236000	1.7362	0.4434	0.4185	0.4362	0.4381	0.8594	0.8804	0.8657	0.8646	0.476656	0.469087	0.478288	0.423533
237000	1.7360	0.4432	0.4185	0.4361	0.4381	0.8595	0.8804	0.8658	0.8646	0.476758	0.469106	0.478354	0.423672
238000	1.7362	0.4432	0.4185	0.4362	0.4383	0.8596	0.8804	0.8657	0.8646	0.476884	0.469132	0.478430	0.423816
239000	1.7363	0.4432	0.4186	0.4362	0.4383	0.8596	0.8803	0.8657	0.8646	0.476972	0.469126	0.478508	0.423929
240000	1.7364	0.4432	0.4188	0.4362	0.4382	0.8596	0.8803	0.8657	0.8646	0.477086	0.469150	0.478593	0.424078
241000	1.7362	0.4431	0.4187	0.4362	0.4382	0.8597	0.8803	0.8657	0.8646	0.477496	0.469624	0.479064	0.424577
242000	1.7362	0.4429	0.4188	0.4363	0.4382	0.8598	0.8802	0.8656	0.8646	0.477717	0.469903	0.479326	0.424877
243000	1.7364	0.4429	0.4189	0.4364	0.4382	0.8598	0.8802	0.8656	0.8646	0.477860	0.470106	0.479509	0.425104
244000	1.7366	0.4429	0.4190	0.4366	0.4382	0.8598	0.8801	0.8655	0.8646	0.477994	0.470310	0.479694	0.425322
245000	1.7366	0.4428	0.4190	0.4367	0.4381	0.8599	0.8801	0.8654	0.8647	0.478087	0.470484	0.479833	0.425510
246000	1.7366	0.4427	0.4190	0.4368	0.4381	0.8600	0.8801	0.8654	0.8647	0.478169	0.470658	0.479970	0.425687
247000	1.7364	0.4427	0.4190	0.4368	0.4380	0.8600	0.8801	0.8654	0.8648	0.478234	0.470812	0.480087	0.425839
248000	1.7363	0.4426	0.4189	0.4368	0.4379	0.8600	0.8801	0.8654	0.8648	0.478271	0.470951	0.480179	0.425984
249000	1.7361	0.4425	0.4189	0.4368	0.4379	0.8601	0.8801	0.8654	0.8648	0.478302	0.471087	0.480274	0.426144
250000	1.7364	0.4426	0.4190	0.4369	0.4379	0.8601	0.8801	0.8653	0.8648	0.478338	0.471222	0.480357	0.426303
251000	1.7365	0.4426	0.4190	0.4369	0.4380	0.8601	0.8801	0.8654	0.8647	0.478687	0.471647	0.480686	0.426765
252000	1.7366	0.4426	0.4190	0.4369	0.4380	0.8601	0.8800	0.8653	0.8647	0.478847	0.471876	0.480805	0.427026
253000	1.7366	0.4426	0.4191	0.4369	0.4380	0.8601	0.8800	0.8654	0.8647	0.478966	0.472047	0.480883	0.427244
254000	1.7365	0.4425	0.4191	0.4367	0.4381	0.8602	0.8800	0.8654	0.8647	0.479039	0.472183	0.480924	0.427421
255000	1.7366	0.4426	0.4191	0.4368	0.4382	0.8602	0.8800	0.8654	0.8646	0.479090	0.472301	0.480930	0.427574
256000	1.7365	0.4425	0.4192	0.4368	0.4380	0.8603	0.8800	0.8654	0.8647	0.479113	0.472398	0.480920	0.427703
257000	1.7364	0.4424	0.4193	0.4367	0.4380	0.8603	0.8800	0.8654	0.8647	0.479149	0.472500	0.480921	0.427852
258000	1.7363	0.4423	0.4192	0.4368	0.4379	0.8604	0.8800	0.8654	0.8647	0.479166	0.472570	0.480894	0.427977
259000	1.7365	0.4423	0.4192	0.4369	0.4380	0.8604	0.8800	0.8653	0.8646	0.479157	0.472621	0.480835	0.428078
260000	1.7365	0.4423	0.4193	0.4369	0.4380	0.8604	0.8799	0.8653	0.8647	0.479151	0.472681	0.480796	0.428184
261000	1.7362	0.4423	0.4193	0.4368	0.4378	0.8604	0.8799	0.8654	0.8647	0.479505	0.473096	0.481117	0.428585
262000	1.7362	0.4422	0.4194	0.4368	0.4379	0.8605	0.8798	0.8654	0.8647	0.479692	0.473349	0.481262	0.428829
263000	1.7360	0.4420	0.4195	0.4366	0.4379	0.8606	0.8798	0.8654	0.8647	0.479810	0.473529	0.481345	0.429012
264000	1.7360	0.4419	0.4195	0.4367	0.4379	0.8606	0.8798	0.8654	0.8647	0.479899	0.473688	0.481397	0.429174
265000	1.7360	0.4418	0.4196	0.4367	0.4379	0.8607	0.8797	0.8654	0.8647	0.479953	0.473821	0.481416	0.429298
266000	1.7361	0.4417	0.4198	0.4367	0.4379	0.8607	0.8797	0.8654	0.8647	0.480000	0.473946	0.481432	0.429417
267000	1.7361	0.4416	0.4199	0.4367	0.4379	0.8608	0.8796	0.8654	0.8647	0.480046	0.474085	0.481439	0.429528
268000	1.7360	0.4416	0.4199	0.4366	0.4379	0.8608	0.8796	0.8654	0.8646	0.480069	0.474191	0.481428	0.429625
269000	1.7361	0.4416	0.4198	0.4367	0.4380	0.8608	0.8796	0.8654	0.8646	0.480096	0.474304	0.481435	0.429731
270000	1.7360	0.4415	0.4198	0.4367	0.4380	0.8609	0.8796	0.8653	0.8646	0.480118	0.474394	0.481424	0.429806
271000	1.7360	0.4415	0.4197	0.4367	0.4380	0.8609	0.8796	0.8653	0.8646	0.480465	0.474744	0.481790	0.430220
272000	1.7360	0.4415	0.4197	0.4368	0.4380	0.8609	0.8797	0.8653	0.8646	0.480684	0.474970	0.482006	0.430509
273000	1.7357	0.4414	0.4196	0.4367	0.4380	0.8610	0.8797	0.8653	0.8647	0.480817	0.475097	0.482128	0.430721
274000	1.7356	0.4415	0.4196	0.4366	0.4379	0.8610	0.8797	0.8654	0.8647	0.480924	0.475196	0.482241	0.430905
275000	1.7357	0.4415	0.4196	0.4367	0.4379	0.8610	0.8797	0.8653	0.8647	0.481021	0.475269	0.482323	0.431073
276000	1.7360	0.4415	0.4197	0.4368	0.4379	0.8610	0.8797	0.8653	0.8647	0.481110	0.475336	0.482406	0.431228
277000	1.7359	0.4415	0.4196	0.4368	0.4379	0.8609	0.8797	0.8653	0.8647	0.481209	0.475392	0.482478	0.431377
278000	1.7358	0.4415	0.4196	0.4369	0.4378	0.8610	0.8797	0.8652	0.8647	0.481287	0.475419	0.482530	0.431515
279000	1.7359	0.4415	0.4196	0.4370	0.4378	0.8610	0.8797	0.8652	0.8647	0.481355	0.475450	0.482570	0.431641
280000	1.7359	0.4414	0.4197	0.4370	0.4378	0.8610	0.8797	0.8652	0.8647	0.481422	0.475472	0.482610	0.431768
281000	1.7361	0.4414	0.4197	0.4370	0.4380	0.8611	0.8797	0.8651	0.8647	0.481724	0.475842	0.483020	0.432178
282000	1.7361	0.4413	0.4197	0.4370	0.4380	0.8611	0.8796	0.8652	0.8646	0.481886	0.476065	0.483254	0.432426
283000	1.7361	0.4414	0.4198	0.4370	0.4380	0.8611	0.8796	0.8651	0.8647	0.482001	0.476224	0.483437	0.432639
284000	1.7362	0.4414	0.4197	0.4371	0.4379	0.8610	0.8797	0.8651	0.8647	0.482078	0.476356	0.483601	0.432825
285000	1.7362	0.4415	0.4198	0.4371	0.4378	0.8610	0.8796	0.8651	0.8647	0.482150	0.476483	0.483754	0.432990
286000	1.7363	0.4414	0.4199	0.4371	0.4379	0.8610	0.8795	0.8651	0.8647	0.482175	0.476576	0.483856	0.433116
287000	1.7365	0.4414	0.4200	0.4372	0.4379	0.8610	0.8795	0.8650	0.8647	0.482182	0.476654	0.483946	0.433220
288000	1.7365	0.4416	0.4199	0.4371	0.4379	0.8610	0.8795	0.8650	0.8647	0.482206	0.476738	0.484056	0.433343
289000	1.7366	0.4416	0.4200	0.4371	0.4379	0.8610	0.8795	0.8650	0.8647	0.482217	0.476809	0.484162	0.433451
290000	1.7366	0.4416	0.4200	0.4371	0.4379	0.8610	0.8795	0.8650	0.8647	0.482216	0.476857	0.484237	0.433548
291000	1.7367	0.4416	0.4201	0.4371	0.4380	0.8610	0.8794	0.8650	0.8647	0.482541	0.477201	0.484548	0.433909
292000	1.7366	0.4416	0.4199	0.4371	0.4380	0.8610	0.8795	0.8649	0.8646	0.482722	0.477388	0.484680	0.434108
293000	1.7366	0.4415	0.4200	0.4372	0.4379	0.8610	0.8794	0.8649	0.8647	0.482846	0.477516	0.484770	0.434263
294000	1.7366	0.4415	0.4200	0.4373	0.4379	0.8610	0.8794	0.8648	0.8647	0.482919	0.477612	0.484820	0.434376
295000	1.7367	0.4414	0.4200	0.4374	0.4379	0.8611	0.8794	0.8648	0.8647	0.482957	0.477705	0.484853	0.434463
296000	1.7369	0.4414	0.4201	0.4374	0.4380	0.8611	0.8794	0.8648	0.8647	0.483006	0.477795	0.484896	0.434553
297000	1.7371	0.4413	0.4202	0.4375	0.4380	0.8611	0.8793	0.8647	0.8647	0.483043	0.477871	0.484915	0.434630
298000	1.7370	0.4413	0.4202	0.4375	0.4379	0.8611	0.8793	0.8647	0.8647	0.483081	0.477945	0.484956	0.434699
299000	1.7369	0.4414	0.4202	0.4375	0.4378	0.8610	0.8793	0.8647	0.8648	0.483080	0.478003	0.484948	0.434746
300000	1.7371	0.4414	0.4203	0.4375	0.4379	0.8610	0.8792	0.8647	0.8648	0.483071	0.478034	0.484937	0.434782
301000	1.7371	0.4414	0.4203	0.4375	0.4379	0.8610	0.8792	0.8647	0.8648	0.483462	0.478401	0.485363	0.435163
302000	1.7371	0.4415	0.4203	0.4375	0.4379	0.8610	0.8792	0.8647	0.8649	0.483694	0.478608	0.485621	0.435392
303000	1.7371	0.4413	0.4203	0.4375	0.4380	0.8611	0.8792	0.8646	0.8648	0.483861	0.478757	0.485804	0.435563
304000	1.7372	0.4413	0.4203	0.4376	0.4380	0.8611	0.8791	0.8646	0.8648	0.483991	0.478875	0.485958	0.435715
305000	1.7370	0.4413	0.4203	0.4375	0.4380	0.8611	0.8791	0.8646	0.8648	0.484129	0.479001	0.486108	0.435877
306000	1.7370	0.4412	0.4203	0.4376	0.4380	0.8611	0.8792	0.8646	0.8648	0.484237	0.479114	0.486251	0.436021
307000	1.7372	0.4412	0.4203	0.4376	0.4380	0.8611	0.8791	0.8646	0.8648	0.484329	0.479221	0.486377	0.436153
308000	1.7369	0.4411	0.4203	0.4376	0.4379	0.8612	0.8792	0.8646	0.8649	0.484399	0.479310	0.486483	0.436261
309000	1.7369	0.4412	0.4203	0.4375	0.4379	0.8612	0.8791	0.8646	0.8649	0.484464	0.479377	0.486582	0.436363
310000	1.7370	0.4412	0.4203	0.4375	0.4380	0.8612	0.8791	0.8646	0.8649	0.484521	0.479451	0.486678	0.436465
311000	1.7370	0.4411	0.4203	0.4376	0.4379	0.8613	0.8791	0.8645	0.8649	0.484932	0.479874	0.487113	0.436888
312000	1.7369	0.4412	0.4202	0.4376	0.4379	0.8612	0.8792	0.8645	0.8649	0.485198	0.480130	0.487371	0.437159
313000	1.7370	0.4413	0.4202	0.4376	0.4379	0.8612	0.8792	0.8645	0.8649	0.485392	0.480315	0.487560	0.437359
314000	1.7369	0.4412	0.4202	0.4377	0.4378	0.8613	0.8792	0.8645	0.8650	0.485571	0.480499	0.487718	0.437534
315000	1.7370	0.4412	0.4202	0.4378	0.4379	0.8613	0.8792	0.8644	0.8649	0.485727	0.480648	0.487848	0.437702
316000	1.7369	0.4412	0.4201	0.4377	0.4379	0.8613	0.8792	0.8645	0.8650	0.485864	0.480791	0.487951	0.437859
317000	1.7370	0.4412	0.4201	0.4377	0.4379	0.8613	0.8792	0.8644	0.8650	0.485986	0.480930	0.488055	0.438010
318000	1.7371	0.4412	0.4202	0.4378	0.4379	0.8614	0.8792	0.8644	0.8649	0.486109	0.481069	0.488157	0.438153
319000	1.7370	0.4411	0.4202	0.4377	0.4380	0.8614	0.8792	0.8644	0.8649	0.486224	0.481190	0.488270	0.438302
320000	1.7371	0.4412	0.4203	0.4377	0.4380	0.8614	0.8792	0.8644	0.8649	0.486334	0.481297	0.488381	0.438443
321000	1.7370	0.4411	0.4203	0.4376	0.4380	0.8615	0.8792	0.8645	0.8649	0.486707	0.481703	0.488850	0.438872
322000	1.7368	0.4411	0.4201	0.4376	0.4380	0.8615	0.8792	0.8645	0.8649	0.486910	0.481935	0.489120	0.439135
323000	1.7367	0.4410	0.4201	0.4377	0.4380	0.8616	0.8792	0.8644	0.8649	0.487055	0.482102	0.489329	0.439338
324000	1.7367	0.4409	0.4202	0.4377	0.4379	0.8616	0.8792	0.8644	0.8650	0.487180	0.482238	0.489502	0.439511
325000	1.7367	0.4409	0.4202	0.4378	0.4378	0.8616	0.8792	0.8644	0.8650	0.487286	0.482352	0.489648	0.439654
326000	1.7365	0.4409	0.4202	0.4377	0.4377	0.8617	0.8792	0.8644	0.8651	0.487361	0.482438	0.489775	0.439780
327000	1.7364	0.4408	0.4202	0.4377	0.4376	0.8617	0.8792	0.8644	0.8651	0.487432	0.482525	0.489890	0.439898
328000	1.7364	0.4407	0.4203	0.4377	0.4376	0.8618	0.8791	0.8644	0.8651	0.487493	0.482598	0.489991	0.440017
329000	1.7364	0.4407	0.4203	0.4378	0.4376	0.8618	0.8791	0.8643	0.8651	0.487541	0.482674	0.490076	0.440139
330000	1.7363	0.4407	0.4204	0.4377	0.4376	0.8618	0.8791	0.8643	0.8652	0.487600	0.482759	0.490175	0.440260
331000	1.7364	0.4408	0.4204	0.4376	0.4376	0.8618	0.8791	0.8644	0.8652	0.487944	0.483129	0.490529	0.440698
332000	1.7365	0.4407	0.4205	0.4377	0.4375	0.8618	0.8790	0.8643	0.8652	0.488153	0.483337	0.490722	0.440971
333000	1.7364	0.4407	0.4205	0.4377	0.4375	0.8619	0.8790	0.8643	0.8652	0.488292	0.483476	0.490838	0.441172
334000	1.7365	0.4407	0.4204	0.4378	0.4375	0.8619	0.8790	0.8642	0.8652	0.488398	0.483597	0.490924	0.441345
335000	1.7364	0.4407	0.4204	0.4379	0.4374	0.8619	0.8790	0.8642	0.8652	0.488463	0.483674	0.490967	0.441491
336000	1.7365	0.4407	0.4205	0.4379	0.4374	0.8619	0.8790	0.8642	0.8652	0.488525	0.483731	0.490988	0.441612
337000	1.7365	0.4406	0.4206	0.4378	0.4374	0.8620	0.8789	0.8642	0.8652	0.488584	0.483783	0.491006	0.441722
338000	1.7363	0.4405	0.4206	0.4378	0.4374	0.8621	0.8789	0.8642	0.8652	0.488623	0.483830	0.491020	0.441831
339000	1.7362	0.4405	0.4206	0.4378	0.4374	0.8621	0.8790	0.8642	0.8653	0.488639	0.483847	0.491018	0.441916
340000	1.7360	0.4405	0.4206	0.4377	0.4373	0.8621	0.8790	0.8642	0.8653	0.488662	0.483894	0.491022	0.442006
341000	1.7362	0.4405	0.4206	0.4378	0.4373	0.8622	0.8789	0.8642	0.8653	0.488983	0.484245	0.491374	0.442428
342000	1.7363	0.4405	0.4207	0.4378	0.4373	0.8621	0.8789	0.8641	0.8654	0.489147	0.484419	0.491558	0.442686
343000	1.7362	0.4405	0.4207	0.4378	0.4372	0.8622	0.8789	0.8641	0.8654	0.489255	0.484532	0.491692	0.442891
344000	1.7360	0.4404	0.4208	0.4378	0.4372	0.8623	0.8789	0.8641	0.8654	0.489343	0.484615	0.491796	0.443068
345000	1.7361	0.4404	0.4208	0.4378	0.4371	0.8623	0.8789	0.8641	0.8654	0.489413	0.484683	0.491886	0.443231
346000	1.7361	0.4403	0.4207	0.4378	0.4372	0.8623	0.8789	0.8641	0.8654	0.489498	0.484758	0.491972	0.443399
347000	1.7362	0.4404	0.4208	0.4378	0.4372	0.8623	0.8789	0.8641	0.8654	0.489556	0.484803	0.492033	0.443543
348000	1.7360	0.4403	0.4208	0.4377	0.4372	0.8624	0.8788	0.8641	0.8655	0.489607	0.484848	0.492088	0.443668
349000	1.7359	0.4403	0.4209	0.4376	0.4371	0.8624	0.8788	0.8641	0.8655	0.489659	0.484877	0.492142	0.443794
350000	1.7357	0.4402	0.4207	0.4376	0.4371	0.8624	0.8789	0.8641	0.8656	0.489713	0.484916	0.492196	0.443915
351000	1.7356	0.4401	0.4208	0.4376	0.4372	0.8625	0.8789	0.8641	0.8655	0.490100	0.485279	0.492560	0.444335
352000	1.7356	0.4401	0.4208	0.4376	0.4371	0.8625	0.8788	0.8641	0.8655	0.490335	0.485480	0.492753	0.444602
353000	1.7357	0.4401	0.4209	0.4377	0.4371	0.8625	0.8788	0.8641	0.8656	0.490537	0.485638	0.492912	0.444825
354000	1.7358	0.4400	0.4210	0.4378	0.4371	0.8626	0.8787	0.8640	0.8656	0.490724	0.485777	0.493046	0.445021
355000	1.7359	0.4401	0.4210	0.4377	0.4371	0.8626	0.8787	0.8640	0.8655	0.490890	0.485904	0.493149	0.445207
356000	1.7359	0.4400	0.4210	0.4377	0.4371	0.8626	0.8787	0.8640	0.8655	0.491051	0.486024	0.493262	0.445393
357000	1.7360	0.4400	0.4211	0.4377	0.4372	0.8627	0.8787	0.8640	0.8655	0.491200	0.486132	0.493358	0.445561
358000	1.7359	0.4400	0.4210	0.4378	0.4371	0.8627	0.8788	0.8639	0.8656	0.491353	0.486227	0.493441	0.445723
359000	1.7359	0.4399	0.4210	0.4378	0.4371	0.8627	0.8788	0.8639	0.8655	0.491489	0.486316	0.493510	0.445869
360000	1.7357	0.4398	0.4210	0.4379	0.4371	0.8628	0.8788	0.8639	0.8656	0.491615	0.486388	0.493567	0.446010
361000	1.7359	0.4398	0.4210	0.4380	0.4371	0.8628	0.8788	0.8638	0.8656	0.491984	0.486839	0.493968	0.446462
362000	1.7358	0.4398	0.4210	0.4380	0.4371	0.8628	0.8787	0.8638	0.8656	0.492218	0.487121	0.494203	0.446769
363000	1.7358	0.4397	0.4210	0.4380	0.4371	0.8629	0.8787	0.8638	0.8656	0.492371	0.487323	0.494357	0.446994
364000	1.7357	0.4397	0.4210	0.4380	0.4371	0.8629	0.8788	0.8638	0.8656	0.492515	0.487503	0.494486	0.447210
365000	1.7356	0.4396	0.4209	0.4380	0.4370	0.8629	0.8788	0.8638	0.8657	0.492624	0.487651	0.494598	0.447400
366000	1.7356	0.4397	0.4209	0.4380	0.4371	0.8629	0.8788	0.8638	0.8657	0.492724	0.487789	0.494677	0.447567
367000	1.7355	0.4396	0.4209	0.4380	0.4370	0.8630	0.8788	0.8638	0.8657	0.492817	0.487916	0.494762	0.447727
368000	1.7354	0.4396	0.4209	0.4379	0.4370	0.8630	0.8788	0.8638	0.8657	0.492899	0.488041	0.494834	0.447879
369000	1.7352	0.4395	0.4209	0.4378	0.4370	0.8630	0.8788	0.8638	0.8657	0.492993	0.488170	0.494914	0.448035
370000	1.7352	0.4395	0.4209	0.4379	0.4370	0.8631	0.8788	0.8638	0.8657	0.493064	0.488284	0.494983	0.448167
371000	1.7353	0.4395	0.4210	0.4378	0.4370	0.8631	0.8788	0.8638	0.8657	0.493422	0.488708	0.495342	0.448551
372000	1.7354	0.4395	0.4210	0.4379	0.4370	0.8631	0.8788	0.8638	0.8657	0.493642	0.488975	0.495557	0.448798
373000	1.7352	0.4394	0.4209	0.4378	0.4370	0.8632	0.8789	0.8638	0.8657	0.493812	0.489176	0.495699	0.448992
374000	1.7352	0.4394	0.4209	0.4379	0.4370	0.8632	0.8789	0.8638	0.8657	0.493941	0.489318	0.495797	0.449152
375000	1.7352	0.4395	0.4210	0.4379	0.4369	0.8632	0.8788	0.8638	0.8657	0.494054	0.489445	0.495862	0.449282
376000	1.7351	0.4394	0.4209	0.4379	0.4369	0.8632	0.8789	0.8638	0.8658	0.494143	0.489553	0.495908	0.449401
377000	1.7350	0.4394	0.4209	0.4379	0.4368	0.8632	0.8789	0.8638	0.8658	0.494232	0.489649	0.495941	0.449503
378000	1.7351	0.4393	0.4209	0.4380	0.4369	0.8633	0.8789	0.8637	0.8658	0.494312	0.489738	0.495970	0.449597
379000	1.7352	0.4394	0.4210	0.4380	0.4369	0.8633	0.8789	0.8637	0.8658	0.494411	0.489841	0.496011	0.449705
380000	1.7351	0.4393	0.4210	0.4380	0.4369	0.8633	0.8789	0.8637	0.8658	0.494496	0.489923	0.496029	0.449801
381000	1.7352	0.4392	0.4210	0.4380	0.4369	0.8634	0.8789	0.8637	0.8658	0.494894	0.490358	0.496412	0.450223
382000	1.7352	0.4391	0.4210	0.4382	0.4369	0.8635	0.8789	0.8637	0.8658	0.495120	0.490625	0.496641	0.450499
383000	1.7352	0.4390	0.4210	0.4381	0.4370	0.8635	0.8789	0.8637	0.8658	0.495290	0.490834	0.496820	0.450717
384000	1.7350	0.4389	0.4209	0.4381	0.4370	0.8636	0.8790	0.8637	0.8658	0.495430	0.491007	0.496964	0.450892
385000	1.7350	0.4389	0.4209	0.4382	0.4369	0.8636	0.8790	0.8636	0.8658	0.495548	0.491161	0.497091	0.451059
386000	1.7349	0.4389	0.4210	0.4382	0.4368	0.8636	0.8790	0.8636	0.8659	0.495651	0.491296	0.497216	0.451196
387000	1.7349	0.4389	0.4210	0.4382	0.4368	0.8637	0.8790	0.8636	0.8659	0.495737	0.491420	0.497334	0.451342
388000	1.7349	0.4388	0.4210	0.4382	0.4369	0.8637	0.8790	0.8636	0.8658	0.495803	0.491526	0.497428	0.451462
389000	1.7348	0.4388	0.4209	0.4383	0.4368	0.8638	0.8790	0.8636	0.8659	0.495874	0.491633	0.497523	0.451583
390000	1.7348	0.4387	0.4209	0.4383	0.4368	0.8638	0.8790	0.8636	0.8659	0.495942	0.491738	0.497608	0.451697
