Iteration	Avg_Total_Reward	Avg_Reward_User_0	Avg_Reward_User_1	Packet_Loss_Ratio_User_0	Packet_Loss_Ratio_User_1	Avg_Loss_User_0	Avg_Loss_User_1
74000	1.7916	0.5306	1.2610	0.8359	0.5860	1.001647	0.950056
75000	1.7921	0.5297	1.2623	0.8363	0.5853	1.001875	0.949907
76000	1.7920	0.5283	1.2637	0.8365	0.5849	1.001859	0.949529
77000	1.7923	0.5274	1.2649	0.8366	0.5844	1.001998	0.949268
78000	1.7929	0.5267	1.2662	0.8368	0.5839	1.002053	0.949021
79000	1.7932	0.5256	1.2676	0.8371	0.5832	1.002246	0.948864
80000	1.7932	0.5241	1.2692	0.8376	0.5825	1.002407	0.948779
81000	1.7932	0.5221	1.2711	0.8380	0.5820	1.002688	0.948400
82000	1.7937	0.5211	1.2726	0.8383	0.5816	1.003124	0.948124
83000	1.7936	0.5195	1.2742	0.8385	0.5812	1.003523	0.947787
84000	1.7935	0.5184	1.2751	0.8388	0.5809	1.003851	0.947456
85000	1.7936	0.5176	1.2760	0.8388	0.5806	1.004426	0.947454
86000	1.7938	0.5169	1.2769	0.8393	0.5799	1.004769	0.947102
87000	1.7932	0.5148	1.2784	0.8398	0.5795	1.005037	0.946726
88000	1.7934	0.5135	1.2799	0.8400	0.5791	1.005421	0.946418
89000	1.7939	0.5129	1.2810	0.8400	0.5787	1.005794	0.946160
90000	1.7943	0.5122	1.2821	0.8403	0.5783	1.006112	0.945855
91000	1.7943	0.5112	1.2831	0.8405	0.5779	1.006417	0.945300
92000	1.7944	0.5101	1.2843	0.8408	0.5775	1.006759	0.944729
93000	1.7944	0.5090	1.2855	0.8411	0.5769	1.007092	0.944121
94000	1.7948	0.5076	1.2872	0.8415	0.5765	1.007535	0.943606
95000	1.7951	0.5066	1.2885	0.8417	0.5761	1.007961	0.943073
96000	1.7956	0.5057	1.2900	0.8418	0.5757	1.008243	0.942787
97000	1.7961	0.5050	1.2911	0.8420	0.5752	1.008501	0.942530
98000	1.7960	0.5039	1.2921	0.8423	0.5747	1.008830	0.942228
99000	1.7964	0.5031	1.2934	0.8424	0.5741	1.009067	0.941934
100000	1.7969	0.5022	1.2947	0.8427	0.5738	1.009314	0.941685
101000	1.7970	0.5009	1.2961	0.8429	0.5733	1.009407	0.941647
102000	1.7970	0.4998	1.2972	0.8434	0.5728	1.009576	0.941649
103000	1.7973	0.4987	1.2986	0.8435	0.5722	1.009674	0.941547
104000	1.7976	0.4981	1.2995	0.8436	0.5719	1.009900	0.941574
105000	1.7977	0.4974	1.3003	0.8438	0.5716	1.010103	0.941542
106000	1.7978	0.4963	1.3015	0.8441	0.5711	1.010229	0.941437
107000	1.7979	0.4956	1.3024	0.8443	0.5707	1.010331	0.941314
108000	1.7979	0.4943	1.3036	0.8445	0.5704	1.010436	0.941136
109000	1.7983	0.4940	1.3044	0.8447	0.5701	1.010539	0.940988
110000	1.7983	0.4933	1.3050	0.8448	0.5698	1.010672	0.940816
111000	1.7989	0.4928	1.3060	0.8449	0.5694	1.010636	0.940869
