Iteration	Avg_Total_Reward	Avg_Reward_User_0	Avg_Reward_User_1	Packet_Loss_Ratio_User_0	Packet_Loss_Ratio_User_1	Avg_Loss_User_0	Avg_Loss_User_1
108000	1.7397	0.6904	1.0493	0.7742	0.6544	1.628410	1.692207
109000	1.7399	0.6925	1.0474	0.7733	0.6552	1.627873	1.692078
110000	1.7406	0.6951	1.0455	0.7726	0.6558	1.627306	1.691917
111000	1.7408	0.6968	1.0440	0.7720	0.6563	1.627338	1.691789
112000	1.7407	0.6986	1.0421	0.7714	0.6569	1.627481	1.691725
113000	1.7406	0.7003	1.0403	0.7708	0.6574	1.627561	1.691692
114000	1.7402	0.7017	1.0385	0.7703	0.6580	1.627678	1.691612
115000	1.7404	0.7033	1.0370	0.7698	0.6584	1.627831	1.691585
116000	1.7408	0.7048	1.0360	0.7691	0.6587	1.628001	1.691518
117000	1.7413	0.7067	1.0346	0.7685	0.6592	1.628087	1.691358
118000	1.7417	0.7086	1.0331	0.7678	0.6596	1.628182	1.691232
119000	1.7422	0.7104	1.0318	0.7672	0.6600	1.628222	1.691069
120000	1.7427	0.7120	1.0307	0.7667	0.6602	1.628281	1.690962
121000	1.7435	0.7133	1.0302	0.7663	0.6602	1.628266	1.690853
122000	1.7439	0.7139	1.0300	0.7661	0.6602	1.628084	1.690636
123000	1.7445	0.7146	1.0298	0.7658	0.6604	1.627875	1.690403
124000	1.7450	0.7153	1.0296	0.7655	0.6604	1.627587	1.690127
125000	1.7450	0.7160	1.0290	0.7653	0.6606	1.627373	1.689866
126000	1.7454	0.7166	1.0288	0.7651	0.6606	1.627164	1.689623
127000	1.7460	0.7173	1.0287	0.7647	0.6606	1.626887	1.689324
128000	1.7470	0.7187	1.0283	0.7643	0.6606	1.626548	1.688948
129000	1.7476	0.7193	1.0283	0.7641	0.6606	1.626245	1.688557
130000	1.7478	0.7197	1.0281	0.7639	0.6607	1.625862	1.688151
131000	1.7478	0.7200	1.0279	0.7639	0.6607	1.625407	1.687823
132000	1.7483	0.7203	1.0280	0.7636	0.6607	1.624906	1.687429
133000	1.7487	0.7210	1.0277	0.7635	0.6608	1.624366	1.686995
134000	1.7490	0.7215	1.0275	0.7632	0.6609	1.623850	1.686556
135000	1.7495	0.7220	1.0275	0.7631	0.6608	1.623299	1.686081
136000	1.7502	0.7228	1.0274	0.7627	0.6609	1.622837	1.685680
137000	1.7508	0.7236	1.0272	0.7625	0.6608	1.622384	1.685317
138000	1.7516	0.7243	1.0273	0.7623	0.6608	1.621980	1.685018
139000	1.7521	0.7246	1.0275	0.7621	0.6608	1.621556	1.684684
140000	1.7524	0.7249	1.0275	0.7620	0.6609	1.621198	1.684437
141000	1.7527	0.7255	1.0272	0.7618	0.6609	1.621034	1.684357
142000	1.7531	0.7264	1.0267	0.7615	0.6611	1.620950	1.684313
143000	1.7535	0.7273	1.0262	0.7613	0.6613	1.620832	1.684240
144000	1.7537	0.7280	1.0257	0.7610	0.6615	1.620744	1.684194
145000	1.7540	0.7288	1.0252	0.7607	0.6616	1.620653	1.684141
146000	1.7542	0.7295	1.0247	0.7604	0.6617	1.620481	1.684069
147000	1.7543	0.7300	1.0243	0.7602	0.6618	1.620322	1.684070
148000	1.7544	0.7305	1.0240	0.7601	0.6619	1.620187	1.684064
149000	1.7547	0.7308	1.0239	0.7599	0.6620	1.620116	1.684144
150000	1.7549	0.7314	1.0235	0.7597	0.6621	1.620000	1.684113
151000	1.7552	0.7320	1.0232	0.7595	0.6621	1.619792	1.683957
152000	1.7555	0.7326	1.0230	0.7592	0.6623	1.619586	1.683794
153000	1.7559	0.7334	1.0225	0.7589	0.6623	1.619370	1.683623
154000	1.7563	0.7341	1.0222	0.7587	0.6624	1.619112	1.683378
155000	1.7565	0.7346	1.0219	0.7585	0.6625	1.618912	1.683186
156000	1.7570	0.7351	1.0219	0.7583	0.6625	1.618662	1.682929
