Iteration	Avg_Total_Reward	Avg_Reward_User_0	Avg_Reward_User_1	Packet_Loss_Ratio_User_0	Packet_Loss_Ratio_User_1	Avg_Loss_User_0	Avg_Loss_User_1
82000	1.8345	0.8822	0.9522	0.7073	0.6841	0.974006	0.948073
83000	1.8347	0.8784	0.9563	0.7086	0.6827	0.974164	0.947612
84000	1.8349	0.8742	0.9608	0.7102	0.6811	0.974278	0.947109
85000	1.8345	0.8694	0.9651	0.7115	0.6798	0.974359	0.946591
86000	1.8344	0.8654	0.9690	0.7130	0.6783	0.974465	0.946101
87000	1.8343	0.8613	0.9730	0.7145	0.6770	0.974600	0.945640
88000	1.8344	0.8571	0.9773	0.7159	0.6755	0.974697	0.945171
89000	1.8345	0.8531	0.9815	0.7171	0.6741	0.974797	0.944716
90000	1.8347	0.8496	0.9852	0.7184	0.6727	0.974805	0.944214
91000	1.8352	0.8457	0.9895	0.7198	0.6712	0.975077	0.943832
92000	1.8355	0.8420	0.9935	0.7210	0.6697	0.975291	0.943389
93000	1.8355	0.8382	0.9974	0.7223	0.6685	0.975530	0.943019
94000	1.8357	0.8340	1.0017	0.7236	0.6670	0.975811	0.942698
95000	1.8354	0.8297	1.0057	0.7248	0.6656	0.975932	0.942289
96000	1.8355	0.8257	1.0099	0.7261	0.6642	0.976063	0.941895
97000	1.8355	0.8217	1.0138	0.7273	0.6629	0.976222	0.941488
98000	1.8356	0.8176	1.0180	0.7286	0.6615	0.976293	0.941035
99000	1.8358	0.8139	1.0219	0.7299	0.6603	0.976467	0.940672
100000	1.8354	0.8101	1.0252	0.7312	0.6591	0.976636	0.940360
101000	1.8351	0.8065	1.0286	0.7325	0.6578	0.976717	0.940403
102000	1.8349	0.8029	1.0321	0.7338	0.6566	0.976730	0.940386
103000	1.8351	0.7993	1.0358	0.7350	0.6554	0.976755	0.940369
104000	1.8353	0.7956	1.0397	0.7361	0.6540	0.976756	0.940353
105000	1.8359	0.7926	1.0433	0.7369	0.6529	0.976840	0.940398
106000	1.8359	0.7896	1.0463	0.7381	0.6519	0.976938	0.940466
107000	1.8357	0.7861	1.0496	0.7392	0.6508	0.977077	0.940543
108000	1.8354	0.7826	1.0528	0.7403	0.6497	0.977105	0.940506
109000	1.8355	0.7797	1.0559	0.7413	0.6487	0.977191	0.940530
110000	1.8354	0.7765	1.0589	0.7423	0.6476	0.977255	0.940539
111000	1.8355	0.7734	1.0620	0.7432	0.6466	0.977628	0.940682
112000	1.8356	0.7705	1.0650	0.7442	0.6456	0.977997	0.940803
113000	1.8355	0.7673	1.0682	0.7453	0.6445	0.978341	0.940911
114000	1.8353	0.7640	1.0713	0.7463	0.6436	0.978635	0.941009
115000	1.8353	0.7616	1.0738	0.7472	0.6427	0.978989	0.941142
116000	1.8354	0.7587	1.0766	0.7481	0.6419	0.979359	0.941314
117000	1.8355	0.7558	1.0797	0.7491	0.6409	0.979711	0.941452
118000	1.8349	0.7527	1.0822	0.7501	0.6401	0.979963	0.941511
119000	1.8346	0.7496	1.0850	0.7511	0.6390	0.980221	0.941549
120000	1.8347	0.7469	1.0877	0.7519	0.6382	0.980505	0.941601
121000	1.8347	0.7446	1.0901	0.7526	0.6374	0.980768	0.941524
122000	1.8349	0.7422	1.0926	0.7535	0.6366	0.981022	0.941411
123000	1.8349	0.7395	1.0954	0.7545	0.6356	0.981192	0.941235
124000	1.8348	0.7367	1.0981	0.7553	0.6348	0.981332	0.941056
125000	1.8348	0.7342	1.1005	0.7561	0.6340	0.981435	0.940850
126000	1.8346	0.7316	1.1030	0.7571	0.6330	0.981597	0.940692
127000	1.8344	0.7288	1.1056	0.7580	0.6322	0.981696	0.940498
128000	1.8343	0.7262	1.1080	0.7589	0.6313	0.981773	0.940266
129000	1.8344	0.7237	1.1106	0.7596	0.6305	0.981835	0.940067
130000	1.8344	0.7216	1.1128	0.7603	0.6298	0.981905	0.939888
131000	1.8341	0.7193	1.1148	0.7611	0.6291	0.981988	0.939874
132000	1.8340	0.7168	1.1172	0.7620	0.6282	0.982036	0.939801
133000	1.8342	0.7143	1.1199	0.7628	0.6274	0.982077	0.939770
134000	1.8340	0.7118	1.1222	0.7636	0.6266	0.982152	0.939764
135000	1.8340	0.7095	1.1245	0.7644	0.6258	0.982159	0.939691
136000	1.8340	0.7073	1.1267	0.7651	0.6251	0.982146	0.939594
137000	1.8338	0.7052	1.1286	0.7657	0.6246	0.982117	0.939529
138000	1.8336	0.7031	1.1305	0.7665	0.6239	0.982098	0.939468
139000	1.8334	0.7011	1.1323	0.7670	0.6233	0.982153	0.939465
140000	1.8335	0.6991	1.1345	0.7677	0.6226	0.982147	0.939444
141000	1.8333	0.6969	1.1364	0.7685	0.6219	0.982287	0.939303
142000	1.8333	0.6948	1.1385	0.7692	0.6213	0.982407	0.939156
143000	1.8332	0.6926	1.1407	0.7699	0.6205	0.982526	0.938997
144000	1.8331	0.6905	1.1425	0.7707	0.6199	0.982594	0.938814
145000	1.8327	0.6884	1.1443	0.7714	0.6192	0.982603	0.938591
146000	1.8324	0.6864	1.1460	0.7721	0.6186	0.982574	0.938385
147000	1.8321	0.6843	1.1478	0.7727	0.6180	0.982571	0.938199
148000	1.8320	0.6825	1.1495	0.7734	0.6174	0.982641	0.938070
149000	1.8319	0.6806	1.1513	0.7740	0.6169	0.982655	0.937898
150000	1.8316	0.6785	1.1531	0.7747	0.6162	0.982695	0.937746
151000	1.8314	0.6763	1.1551	0.7755	0.6156	0.982803	0.937824
152000	1.8312	0.6744	1.1568	0.7762	0.6150	0.982811	0.937825
153000	1.8310	0.6725	1.1585	0.7767	0.6144	0.982861	0.937863
154000	1.8307	0.6708	1.1600	0.7773	0.6139	0.982843	0.937845
155000	1.8303	0.6687	1.1616	0.7779	0.6135	0.982798	0.937817
156000	1.8303	0.6672	1.1631	0.7785	0.6130	0.982729	0.937766
157000	1.8300	0.6655	1.1645	0.7790	0.6124	0.982693	0.937759
158000	1.8301	0.6639	1.1662	0.7795	0.6120	0.982651	0.937739
159000	1.8299	0.6624	1.1676	0.7800	0.6115	0.982576	0.937721
160000	1.8300	0.6608	1.1692	0.7805	0.6109	0.982509	0.937700
161000	1.8301	0.6592	1.1709	0.7811	0.6104	0.982603	0.937669
162000	1.8299	0.6575	1.1724	0.7816	0.6100	0.982577	0.937521
163000	1.8299	0.6558	1.1741	0.7822	0.6094	0.982531	0.937395
164000	1.8301	0.6543	1.1758	0.7826	0.6088	0.982528	0.937301
165000	1.8303	0.6531	1.1772	0.7830	0.6082	0.982488	0.937183
166000	1.8307	0.6518	1.1789	0.7835	0.6077	0.982501	0.937126
167000	1.8310	0.6506	1.1803	0.7839	0.6072	0.982528	0.937072
168000	1.8310	0.6492	1.1818	0.7844	0.6067	0.982582	0.937030
169000	1.8311	0.6476	1.1835	0.7848	0.6062	0.982556	0.936920
170000	1.8310	0.6464	1.1846	0.7853	0.6057	0.982540	0.936812
171000	1.8309	0.6448	1.1862	0.7859	0.6052	0.982838	0.936873
172000	1.8309	0.6434	1.1876	0.7863	0.6047	0.983064	0.936877
173000	1.8309	0.6420	1.1889	0.7867	0.6043	0.983260	0.936865
174000	1.8308	0.6405	1.1902	0.7871	0.6039	0.983474	0.936874
175000	1.8309	0.6395	1.1915	0.7875	0.6035	0.983658	0.936854
176000	1.8308	0.6382	1.1926	0.7879	0.6032	0.983837	0.936836
177000	1.8306	0.6368	1.1938	0.7885	0.6026	0.983983	0.936805
178000	1.8305	0.6354	1.1952	0.7889	0.6022	0.984085	0.936711
179000	1.8306	0.6340	1.1965	0.7893	0.6018	0.984228	0.936666
180000	1.8305	0.6329	1.1976	0.7898	0.6014	0.984389	0.936638
181000	1.8305	0.6316	1.1989	0.7901	0.6009	0.984806	0.936716
182000	1.8309	0.6308	1.2001	0.7904	0.6006	0.985190	0.936766
183000	1.8310	0.6296	1.2014	0.7908	0.6002	0.985550	0.936784
184000	1.8310	0.6284	1.2026	0.7912	0.5996	0.985832	0.936757
185000	1.8310	0.6273	1.2037	0.7916	0.5993	0.986126	0.936727
186000	1.8310	0.6260	1.2050	0.7921	0.5988	0.986378	0.936673
187000	1.8305	0.6243	1.2062	0.7927	0.5984	0.986596	0.936618
188000	1.8301	0.6229	1.2072	0.7931	0.5980	0.986766	0.936527
189000	1.8301	0.6217	1.2084	0.7935	0.5976	0.986971	0.936480
190000	1.8301	0.6205	1.2095	0.7940	0.5972	0.987193	0.936448
191000	1.8299	0.6191	1.2107	0.7944	0.5969	0.987460	0.936392
192000	1.8297	0.6178	1.2119	0.7948	0.5965	0.987668	0.936287
193000	1.8296	0.6164	1.2132	0.7952	0.5960	0.987886	0.936205
194000	1.8295	0.6153	1.2142	0.7956	0.5956	0.988055	0.936078
195000	1.8294	0.6141	1.2153	0.7960	0.5952	0.988213	0.935941
196000	1.8294	0.6129	1.2165	0.7963	0.5949	0.988351	0.935808
197000	1.8296	0.6121	1.2175	0.7967	0.5945	0.988483	0.935663
198000	1.8296	0.6109	1.2186	0.7970	0.5941	0.988658	0.935551
199000	1.8297	0.6099	1.2198	0.7973	0.5937	0.988768	0.935397
200000	1.8297	0.6088	1.2209	0.7977	0.5935	0.988905	0.935266
201000	1.8297	0.6079	1.2219	0.7980	0.5931	0.989017	0.935330
202000	1.8298	0.6068	1.2230	0.7984	0.5928	0.989083	0.935358
203000	1.8297	0.6056	1.2241	0.7987	0.5924	0.989148	0.935374
204000	1.8296	0.6044	1.2252	0.7991	0.5921	0.989210	0.935386
205000	1.8293	0.6032	1.2261	0.7996	0.5917	0.989264	0.935395
206000	1.8292	0.6021	1.2271	0.7999	0.5914	0.989282	0.935391
207000	1.8291	0.6011	1.2279	0.8002	0.5911	0.989315	0.935397
208000	1.8289	0.6001	1.2287	0.8005	0.5908	0.989377	0.935432
209000	1.8288	0.5990	1.2298	0.8008	0.5905	0.989433	0.935440
210000	1.8288	0.5982	1.2306	0.8011	0.5902	0.989476	0.935443
211000	1.8288	0.5972	1.2316	0.8014	0.5899	0.989692	0.935574
212000	1.8288	0.5963	1.2324	0.8018	0.5895	0.989842	0.935630
213000	1.8287	0.5954	1.2332	0.8020	0.5892	0.990000	0.935677
214000	1.8285	0.5943	1.2342	0.8024	0.5889	0.990127	0.935714
215000	1.8284	0.5932	1.2352	0.8027	0.5886	0.990215	0.935719
216000	1.8284	0.5925	1.2359	0.8029	0.5884	0.990323	0.935730
217000	1.8284	0.5916	1.2368	0.8033	0.5880	0.990398	0.935731
218000	1.8283	0.5906	1.2377	0.8036	0.5878	0.990478	0.935722
219000	1.8281	0.5896	1.2385	0.8039	0.5875	0.990573	0.935713
220000	1.8281	0.5887	1.2394	0.8042	0.5872	0.990659	0.935690
221000	1.8284	0.5880	1.2404	0.8044	0.5868	0.990763	0.935833
222000	1.8285	0.5872	1.2413	0.8047	0.5866	0.990858	0.935960
223000	1.8283	0.5861	1.2423	0.8051	0.5862	0.990917	0.936044
224000	1.8282	0.5852	1.2431	0.8053	0.5860	0.990943	0.936101
225000	1.8282	0.5845	1.2437	0.8056	0.5857	0.991019	0.936219
226000	1.8283	0.5837	1.2446	0.8058	0.5854	0.991064	0.936308
227000	1.8284	0.5829	1.2455	0.8062	0.5852	0.991142	0.936418
228000	1.8285	0.5820	1.2465	0.8064	0.5849	0.991167	0.936470
229000	1.8282	0.5809	1.2473	0.8068	0.5846	0.991207	0.936547
230000	1.8280	0.5797	1.2483	0.8072	0.5844	0.991267	0.936639
231000	1.8277	0.5787	1.2491	0.8075	0.5841	0.991366	0.936804
232000	1.8277	0.5778	1.2499	0.8078	0.5837	0.991450	0.936947
233000	1.8277	0.5769	1.2507	0.8080	0.5835	0.991518	0.937066
234000	1.8275	0.5761	1.2514	0.8083	0.5832	0.991577	0.937187
235000	1.8275	0.5753	1.2522	0.8085	0.5830	0.991609	0.937275
236000	1.8276	0.5748	1.2528	0.8087	0.5828	0.991648	0.937356
237000	1.8276	0.5742	1.2534	0.8089	0.5825	0.991691	0.937448
238000	1.8276	0.5735	1.2541	0.8092	0.5823	0.991740	0.937530
239000	1.8277	0.5729	1.2548	0.8094	0.5821	0.991795	0.937613
