Iteration	Avg_Total_Reward	Avg_Reward_User_0	Avg_Reward_User_1	Packet_Loss_Ratio_User_0	Packet_Loss_Ratio_User_1	Avg_Loss_User_0	Avg_Loss_User_1
82000	1.7147	1.1137	0.6010	0.6306	0.8012	0.420767	0.444865
83000	1.7157	1.1167	0.5991	0.6293	0.8019	0.420814	0.444727
84000	1.7170	1.1201	0.5969	0.6283	0.8026	0.420829	0.444590
85000	1.7183	1.1231	0.5953	0.6274	0.8031	0.420912	0.444471
86000	1.7194	1.1252	0.5942	0.6268	0.8033	0.421317	0.444742
87000	1.7198	1.1274	0.5924	0.6258	0.8041	0.421525	0.444731
88000	1.7201	1.1304	0.5897	0.6248	0.8049	0.421631	0.444620
89000	1.7212	1.1331	0.5881	0.6239	0.8054	0.421782	0.444549
90000	1.7221	1.1358	0.5863	0.6230	0.8061	0.421884	0.444442
91000	1.7233	1.1383	0.5850	0.6221	0.8064	0.422266	0.444720
92000	1.7244	1.1408	0.5835	0.6212	0.8069	0.422400	0.444667
93000	1.7253	1.1436	0.5817	0.6203	0.8077	0.422502	0.444608
94000	1.7263	1.1465	0.5798	0.6194	0.8081	0.422630	0.444566
95000	1.7277	1.1495	0.5781	0.6184	0.8087	0.422737	0.444525
96000	1.7277	1.1519	0.5758	0.6176	0.8096	0.423136	0.444784
97000	1.7279	1.1543	0.5736	0.6169	0.8102	0.423373	0.444766
98000	1.7288	1.1571	0.5717	0.6162	0.8109	0.423582	0.444731
99000	1.7292	1.1593	0.5698	0.6153	0.8114	0.423767	0.444727
100000	1.7301	1.1618	0.5684	0.6145	0.8119	0.423981	0.444706
101000	1.7311	1.1642	0.5669	0.6137	0.8124	0.424233	0.444790
102000	1.7320	1.1666	0.5654	0.6130	0.8129	0.424369	0.444675
103000	1.7324	1.1687	0.5637	0.6122	0.8135	0.424500	0.444569
104000	1.7328	1.1711	0.5617	0.6113	0.8141	0.424574	0.444428
105000	1.7334	1.1738	0.5596	0.6104	0.8150	0.424661	0.444309
106000	1.7339	1.1765	0.5574	0.6095	0.8156	0.424904	0.444473
107000	1.7348	1.1791	0.5557	0.6087	0.8160	0.425047	0.444495
108000	1.7355	1.1811	0.5544	0.6083	0.8164	0.425171	0.444492
109000	1.7364	1.1831	0.5533	0.6075	0.8168	0.425311	0.444512
110000	1.7379	1.1854	0.5525	0.6069	0.8170	0.425433	0.444491
111000	1.7384	1.1872	0.5512	0.6064	0.8175	0.425723	0.444742
112000	1.7389	1.1892	0.5497	0.6056	0.8180	0.425869	0.444757
113000	1.7394	1.1910	0.5484	0.6050	0.8185	0.426002	0.444772
114000	1.7399	1.1930	0.5469	0.6042	0.8191	0.426097	0.444754
115000	1.7400	1.1949	0.5451	0.6034	0.8196	0.426210	0.444785
116000	1.7405	1.1967	0.5438	0.6028	0.8201	0.426423	0.444976
117000	1.7405	1.1984	0.5421	0.6023	0.8206	0.426496	0.444987
