Iteration	Avg_Total_Reward	Avg_Reward_User_0	Avg_Reward_User_1	Packet_Loss_Ratio_User_0	Packet_Loss_Ratio_User_1	Avg_Loss_User_0	Avg_Loss_User_1
82000	1.4656	0.7884	0.6772	0.4553	0.4157	0.371054	0.368244
83000	1.4663	0.7886	0.6777	0.4553	0.4155	0.371212	0.368385
84000	1.4670	0.7883	0.6786	0.4549	0.4155	0.371384	0.368513
85000	1.4681	0.7883	0.6798	0.4543	0.4152	0.371549	0.368678
86000	1.4692	0.7885	0.6807	0.4540	0.4153	0.371939	0.368929
87000	1.4700	0.7887	0.6814	0.4540	0.4151	0.372131	0.369019
88000	1.4714	0.7890	0.6824	0.4534	0.4150	0.372333	0.369131
89000	1.4720	0.7892	0.6828	0.4536	0.4149	0.372563	0.369229
90000	1.4726	0.7891	0.6835	0.4539	0.4150	0.372760	0.369277
91000	1.4731	0.7890	0.6841	0.4540	0.4147	0.373022	0.369520
92000	1.4734	0.7888	0.6846	0.4537	0.4151	0.373132	0.369601
93000	1.4740	0.7888	0.6852	0.4532	0.4156	0.373226	0.369641
94000	1.4749	0.7890	0.6859	0.4528	0.4155	0.373342	0.369694
95000	1.4752	0.7887	0.6866	0.4531	0.4150	0.373458	0.369756
96000	1.4757	0.7883	0.6874	0.4532	0.4145	0.373698	0.369955
97000	1.4763	0.7881	0.6882	0.4529	0.4141	0.373839	0.370045
98000	1.4766	0.7880	0.6886	0.4531	0.4149	0.373910	0.370049
99000	1.4770	0.7878	0.6892	0.4529	0.4149	0.374065	0.370129
100000	1.4776	0.7877	0.6899	0.4528	0.4147	0.374177	0.370165
101000	1.4780	0.7875	0.6905	0.4530	0.4148	0.374436	0.370309
102000	1.4781	0.7872	0.6910	0.4531	0.4152	0.374555	0.370325
103000	1.4786	0.7872	0.6914	0.4527	0.4152	0.374650	0.370326
104000	1.4791	0.7868	0.6923	0.4528	0.4151	0.374741	0.370321
105000	1.4793	0.7863	0.6930	0.4530	0.4149	0.374854	0.370317
106000	1.4800	0.7863	0.6937	0.4525	0.4150	0.375141	0.370537
107000	1.4805	0.7862	0.6943	0.4523	0.4152	0.375244	0.370594
108000	1.4809	0.7860	0.6949	0.4519	0.4151	0.375311	0.370620
109000	1.4814	0.7857	0.6957	0.4519	0.4154	0.375387	0.370649
110000	1.4818	0.7853	0.6965	0.4517	0.4152	0.375431	0.370635
111000	1.4820	0.7852	0.6968	0.4515	0.4154	0.375597	0.370806
112000	1.4827	0.7853	0.6974	0.4514	0.4149	0.375658	0.370860
113000	1.4834	0.7852	0.6982	0.4511	0.4145	0.375717	0.370915
114000	1.4836	0.7849	0.6988	0.4509	0.4150	0.375781	0.370963
115000	1.4839	0.7845	0.6994	0.4508	0.4158	0.375828	0.371001
116000	1.4841	0.7842	0.7000	0.4503	0.4154	0.376073	0.371251
117000	1.4851	0.7842	0.7008	0.4501	0.4149	0.376218	0.371372
118000	1.4859	0.7842	0.7017	0.4497	0.4150	0.376333	0.371462
119000	1.4863	0.7841	0.7022	0.4495	0.4148	0.376431	0.371524
120000	1.4866	0.7839	0.7027	0.4496	0.4151	0.376508	0.371574
121000	1.4869	0.7837	0.7032	0.4492	0.4148	0.376649	0.371760
122000	1.4873	0.7836	0.7036	0.4490	0.4149	0.376651	0.371788
123000	1.4877	0.7837	0.7040	0.4492	0.4151	0.376632	0.371809
124000	1.4882	0.7837	0.7045	0.4489	0.4150	0.376633	0.371839
125000	1.4888	0.7836	0.7051	0.4487	0.4149	0.376628	0.371836
126000	1.4893	0.7835	0.7059	0.4486	0.4148	0.376770	0.372034
127000	1.4897	0.7835	0.7062	0.4485	0.4149	0.376785	0.372101
128000	1.4901	0.7835	0.7066	0.4482	0.4149	0.376813	0.372184
129000	1.4907	0.7835	0.7072	0.4479	0.4149	0.376836	0.372226
